lon,lat
-73.97940791208316,40.756085886290094
-73.956373296911,40.7865602128127
-73.96197282464355,40.77892378570266
-73.9639930204268,40.77611035811226
-73.9572640001647,40.78529760032603
-73.95947205074836,40.782126747347434
-73.96687184469214,40.772210124970776
-73.95549956423564,40.787620832252635
-73.95533108845396,40.78788733934466
-73.95992492076013,40.781149486192696
-73.96207495115017,40.778751494351205
-73.96536442426623,40.774195691516
-73.97628050183124,40.75907781631444
-73.9521749929555,40.79209920249677
-73.96145733980511,40.77930951271403
-73.96116645958392,40.78002019845871
-73.96652314563764,40.77241574725879
-73.9559415064022,40.787204960945765
-73.98997198523732,40.74153673201176
-73.95454985617128,40.78898958837898
-73.95443129521094,40.78915503077809
-73.96115040867502,40.78023106845935
-73.97712254363708,40.759431334552545
-73.95499309989425,40.78835104501473
-73.97475645690136,40.762524663093124
-73.98436784742269,40.749340868261555
-73.99997278645635,40.6553971085762
-73.97918753399794,40.75516399766502
-73.98407850756234,40.74980649276725
-73.96475781453309,40.77498186730132
-73.98186379911604,40.751510629403946
-73.97533814039032,40.76173347302111
-73.9764089969086,40.75913202844569
-73.97544703843819,40.76036040121262
-73.98213012004007,40.75089975284245
-73.97771748764639,40.75722067861403
-73.96032317839074,40.78130607776383
-73.99299304237023,40.73730599742323
-73.96235715361988,40.77824643192355
-73.99474875876001,40.733804604711125
-73.98451840371938,40.74818124085433
-73.94468074452121,40.80260883835885
-73.97993620374979,40.75407629591782
-73.97519242489179,40.76249419388523
-73.97874138435377,40.75580174454201
-73.97509374033386,40.76081887144127
-73.97554694147684,40.76018427840081
-73.97654388940738,40.75978713411313
-73.97945516763424,40.75446596841929
-73.97777939682511,40.75703769244345
-73.97810176615427,40.75657269997701
-73.97820572483407,40.75639070793895
-73.97178318707935,40.76549591306792
-73.95237556354652,40.79131189471324
-73.9955074036253,40.734113045020436
-74.02504540242897,40.62280145854619
-73.9656209084053,40.773695145598005
-73.9568999889976,40.78574378818598
-73.98602881906686,40.748874414224915
-73.99632375115615,40.73289187251534
-73.96152959077563,40.77955844440623
-73.98837086452707,40.666069401570276
-73.97636539724864,40.758074143368084
-73.98241730704271,40.75233484359576
-73.97850429408007,40.75588380786858
-73.94047696017167,40.8082966354218
-73.97902351217728,40.75696015664713
-73.93636890334153,40.814994357848896
-73.96284671947419,40.777616848319546
-73.96300019519607,40.777471826200845
-73.97095604867293,40.76656473052468
-73.97641964261935,40.76054893042988
-73.97127687181647,40.76609863262886
-73.96842252795805,40.76980274259759
-73.9632105615406,40.77702621422387
-73.9704731874838,40.76717260311702
-73.96624636363114,40.77290710323775
-73.96898800005957,40.76922431926576
-73.98480744283135,40.74871467822575
-73.9828194905607,40.67312781375129
-73.95265273521213,40.7918708794573
-73.99219928172019,40.737646890762676
-73.96932304585818,40.76902430041435
-73.9693996077123,40.76892263304014
-73.96931061253969,40.76904423868619
-73.96945289699383,40.76884852545675
-73.9694625689733,40.768830685533565
-73.96947362264933,40.76880969733097
-73.96943770094221,40.76887056227422
-73.80830185137823,40.8236107155611
-74.02570035429785,40.62187207482537
-74.01053096032999,40.64470713702686
-74.00337626277336,40.65222485781796
-73.9469173333318,40.798805363769446
-73.99360651982096,40.73570498526356
-73.99461181310417,40.66039007183873
-73.97728578802017,40.758988754921866
-73.84313610334836,40.79244159645638
-73.99137071208494,40.73938932995956
-73.96322363569895,40.777287629794856
-74.009949761928,40.645658140810966
-73.98697875319172,40.66814247395874
-74.02350635924299,40.62693835424302
-74.02067218041725,40.63471185509075
-74.0202698045272,40.63486148414528
-73.98084771722398,40.67556498570951
-73.97940208797048,40.75582406679344
-73.96044753535423,40.78119707876872
-73.96007810941133,40.781698982105866
-74.0130228925565,40.64231610062639
-73.98861933378568,40.66662303773411
-74.02284294142919,40.629399231349645
-74.02822404090675,40.618937747242875
-73.98989039135725,40.66464579690754
-74.02321097464474,40.62766754462048
-74.02268641009968,40.62896387014502
-74.02261703765168,40.629132128306544
-73.96150359871058,40.77978648585342
-73.992293029294,40.73751773891205
-73.99311394284277,40.73701242155378
-73.98468426827539,40.74795802538457
-73.99024873343315,40.66465292650403
-73.94113187199548,40.80830875152752
-73.95781345697021,40.78481607838635
-73.9506303326275,40.79463608715823
-73.94510439994146,40.802831830272105
-73.99534432005399,40.733947625408156
-73.92667766111836,40.557645774717834
-73.94700434664979,40.79869851152798
-73.93677169657852,40.81425366821996
-73.96090776645359,40.780562316563646
-73.97890266878574,40.75650784066093
-73.98227561429876,40.75129115645266
-73.99045834219393,40.740653952699496
-73.98760620217821,40.74457848126985
-73.95910750652332,40.78302383655935
-73.99663464035142,40.73217157998822
-73.99441483694876,40.73522409706781
-73.9782605941048,40.756776456521344
-73.93882381358571,40.811425629054874
-73.93468779853566,40.81642912037117
-73.82075732042776,40.79508467016469
-73.84919212643595,40.79231963174513
-74.02525506294415,40.62266962986786
-73.96726593301976,40.77184440714967
-74.02069334817314,40.63466053410787
-73.98374221430245,40.7492536101063
-73.98765594351379,40.744510426063066
-73.96564066885226,40.77407446832011
-73.94490069942503,40.803110829559245
-73.9466670031789,40.800077797892804
-74.01209258006733,40.64321088641139
-73.8420973723153,40.79239829357881
-73.9865204518989,40.74545232704478
-73.93989526647667,40.80931697012804
-73.9781881753648,40.756875963461404
-74.02660097806923,40.6208341460859
-74.01059384177657,40.64503182716149
-74.01116686392284,40.64448152222013
-74.00744049677424,40.64806861916489
-74.01086927504244,40.64438442918131
-74.00414895028143,40.65123796417057
-73.94085280581751,40.808648421385165
-73.9990003186372,40.65618897960748
-73.93911306958738,40.81041687424275
-73.97547845574238,40.760594626137625
-73.92721403228346,40.55721575785156
-73.98493630539014,40.74760036631649
-74.01442506415685,40.64135143103162
-73.8449547973935,40.79238053053702
-73.99131040011963,40.738843020950334
-73.81992940182316,40.79527644879389
-74.01203963908222,40.64326192513179
-73.98312345342877,40.75072896474115
-73.94832649039294,40.79857988031224
-74.0048433664573,40.65056114925301
-74.00218285087489,40.65313531481844
-73.95012217834515,40.79531978097875
-73.99251538221523,40.6624159951851
-73.82137438591614,40.79524418309926
-73.82062099914559,40.79511664004315
-73.82250954262653,40.79498352252098
-73.98422587457229,40.671983254388685
-73.8433677168529,40.79243566610035
-73.98724677029777,40.66782345060476
-74.02879534708568,40.61814168612397
-73.99462767835364,40.73432530912025
-73.99639839335687,40.7325010882928
-73.97937934484318,40.67778190300003
-73.97751660400502,40.68098797707507
-73.94540218533741,40.80173094336267
-73.94068632239413,40.808885258748404
-73.84722700225133,40.792420144351965
-73.99411105471543,40.73502255832923
-74.016800957891,40.63906895950062
-73.97250399534964,40.7646566838634
-74.01162013590513,40.643656102414354
-73.97205129751079,40.76527868212772
-73.97118429110773,40.76647409829615
-74.00885838111535,40.64670069181444
-73.84322925281056,40.79244106565597
-73.98620041660854,40.746507426792476
-73.93939708393849,40.81063550376782
-74.01494001901966,40.64046150739371
-73.94501617557994,40.80295600082383
-73.84389166756696,40.79249077274104
-74.01461496071771,40.64116679056921
-73.93996293093815,40.80922691533007
-73.99261397311416,40.66193337712459
-73.82305055717609,40.79454932426473
-73.97252924604001,40.764622577120186
-73.99342595049012,40.73658347834577
-73.84410495912475,40.79247607779912
-73.96011303813786,40.78165091476496
-73.98720834533125,40.668312956004776
-73.93668285876117,40.814375967632536
-73.95069096411913,40.7945420600498
-73.85019893812766,40.791951806570054
-74.00737433487784,40.64773911152445
-74.02133327489007,40.63226146307292
-73.98347110330769,40.67235209511968
-73.99633284800365,40.73196624825183
-73.98785139548153,40.744242972608546
-73.94550677959018,40.801589218939384
-73.98748577845227,40.66753532850972
-73.99406770955767,40.73508258384965
-73.93488319137438,40.81611876838662
-73.98365575267817,40.74937148650524
-73.96013938458327,40.78161465816405
-74.02495689021895,40.62340074086878
-73.93907120112308,40.810476379644115
-73.98755263216556,40.744651784972696
-73.99469735985967,40.7342175484317
-73.9780999105684,40.75694909423698
-73.99058487488485,40.7404831797375
-73.93999445574622,40.80918496162937
-73.99021928191243,40.66424224642934
-73.81959994602904,40.79565790457834
-73.98662266764738,40.66902075571582
-73.9587135433177,40.78357142154669
-74.0089464750031,40.64623937415458
-73.99410584182601,40.73563641233714
-73.99093388587198,40.73937714320056
-73.94541738709187,40.80248811363724
-73.9837854116169,40.74919471333975
-73.98369814518034,40.749313694157934
-73.99788603044489,40.657261038642055
-73.97358141389675,40.76318642271703
-73.98458062563502,40.67101976847742
-73.99058486831343,40.7398501137872
-73.95024334394124,40.79516481258883
-73.94212398607688,40.80692201037199
-73.98739888912492,40.6676328557865
-73.94116231683755,40.808266789746845
-73.98179326390394,40.674352208868065
-73.84294086320729,40.79270607399378
-73.9426944729602,40.80614939788282
-73.9852396712653,40.67022899931338
-73.9872674932107,40.74502963718909
-73.98041845941681,40.75381367097988
-73.98859340394515,40.743210648675955
-73.9690008756327,40.76946452367277
-73.94006166122739,40.80909551967293
-74.01466443165855,40.64055463339199
-73.95948681668423,40.782513402145646
-74.01227050095382,40.64303938098813
-73.84246796330375,40.792709959174715
-73.94205536822545,40.80701691817496
-73.97682341200282,40.682024359158106
-73.80967492510732,40.824243667958676
-73.986832633832,40.66831849045177
-73.92666636747377,40.557371059771
-73.99805569738822,40.65709641343149
-73.96058305652737,40.78100885066763
-73.81866575915903,40.79589247264118
-73.84698708236151,40.79249658082107
-74.00081791099073,40.65445142211494
-74.01799990676065,40.63719838879908
-73.94563899899019,40.80140343535113
-73.82351575806518,40.79475464823245
-74.01471011137676,40.6410739757329
-73.97554011535509,40.76050937160174
-73.95760388407038,40.78508046488363
-73.99002562459562,40.664485113033614
-74.00083302460507,40.65456756459364
-73.99402334516094,40.73514402288859
-73.98867676237633,40.743093593230896
-73.9421581461562,40.80687475623698
-73.84192412697136,40.79270660706346
-73.84119026040688,40.792680969172764
-74.00422378231013,40.65116237773517
-73.96609951429257,40.77345875575381
-73.98814646268545,40.74382132906772
-73.99283682190749,40.736725393034654
-73.99283172344245,40.66210565594414
-73.81881106515878,40.7958553986204
-73.99148544895066,40.738622264254545
-73.9819895154751,40.67456666827594
-73.98996118583005,40.66456444080255
-73.97270504407926,40.76438662436368
-73.99243169766409,40.737351767472674
-73.97352302006459,40.76326619681914
-73.98350699344708,40.67230902266934
-73.93694372578229,40.81321786607208
-73.98548420956897,40.74748360811117
-73.99125220949432,40.739549579913046
-73.96554500509245,40.77419780638604
-73.97249137109576,40.764671605049095
-73.97203834140691,40.76530258406926
