Q-jzMfPsHipfzsDmL8RuzQ_0.jpg,3,0.9774613976478577,0.0,0.0
Q-jzMfPsHipfzsDmL8RuzQ_0.jpg,1,0.972491979598999,0.0,0.0
Q-jzMfPsHipfzsDmL8RuzQ_0.jpg,3,0.93843013048172,0.0,0.0
Q-jzMfPsHipfzsDmL8RuzQ_0.jpg,3,0.8538612723350525,0.0,0.0
Q-jzMfPsHipfzsDmL8RuzQ_0.jpg,2,0.6241528987884521,0.0,0.0
Q-jzMfPsHipfzsDmL8RuzQ_0.jpg,1,0.26476573944091797,0.0,0.0
Q-jzMfPsHipfzsDmL8RuzQ_0.jpg,2,0.14126655459403992,0.0,0.0
Q-jzMfPsHipfzsDmL8RuzQ_0.jpg,2,0.12259513139724731,0.0,0.0
Q-jzMfPsHipfzsDmL8RuzQ_0.jpg,3,0.12107628583908081,0.0,0.0
Q-jzMfPsHipfzsDmL8RuzQ_0.jpg,1,0.10318294912576675,0.0,0.0
Q-jzMfPsHipfzsDmL8RuzQ_0.jpg,3,0.0621127150952816,0.0,0.0
TAhKmMfAex974GGcmXr_8g_0.jpg,1,0.9090275168418884,40.761788410030235,-73.97542262856433
TAhKmMfAex974GGcmXr_8g_0.jpg,2,0.7778046727180481,40.7617895979387,-73.9754252507913
TAhKmMfAex974GGcmXr_8g_0.jpg,2,0.27771469950675964,40.76179191843247,-73.97543083069979
TAhKmMfAex974GGcmXr_8g_0.jpg,3,0.15366186201572418,40.76179079261701,-73.97542793804479
TAhKmMfAex974GGcmXr_8g_0.jpg,2,0.12321917712688446,40.76175384722273,-73.97532311848535
TAhKmMfAex974GGcmXr_8g_0.jpg,3,0.06595584750175476,40.76175936151856,-73.97532960011605
1VasDr0SGipapiH85V4TJg_0.jpg,1,0.8061584234237671,40.71798677996823,-74.0045127554391
1VasDr0SGipapiH85V4TJg_0.jpg,1,0.6176440715789795,40.71799892041271,-74.00453958490878
1VasDr0SGipapiH85V4TJg_0.jpg,2,0.612587034702301,40.71797454000761,-74.00448460490263
1VasDr0SGipapiH85V4TJg_0.jpg,1,0.4565287232398987,40.71797704555452,-74.00449091497576
1VasDr0SGipapiH85V4TJg_0.jpg,3,0.44130051136016846,40.71795601710136,-74.00446079283846
1VasDr0SGipapiH85V4TJg_0.jpg,3,0.3471868336200714,40.71799222857602,-74.00452368095827
1VasDr0SGipapiH85V4TJg_0.jpg,2,0.13328368961811066,40.71798436078986,-74.00450652936675
1VasDr0SGipapiH85V4TJg_0.jpg,3,0.08460261672735214,40.71798143591567,-74.00449949593836
EfKRbHhV_Wpty6-DAmUSUg_1.jpg,1,0.9649819135665894,40.71408585168705,-73.96144916610983
EfKRbHhV_Wpty6-DAmUSUg_1.jpg,1,0.8970246911048889,40.71404483425201,-73.9614749981593
EfKRbHhV_Wpty6-DAmUSUg_1.jpg,2,0.8797339200973511,40.714085082782965,-73.96144984687297
EfKRbHhV_Wpty6-DAmUSUg_1.jpg,1,0.831590473651886,40.71411580067798,-73.96142242356147
EfKRbHhV_Wpty6-DAmUSUg_1.jpg,1,0.7257217764854431,40.71409667559163,-73.96144226443353
EfKRbHhV_Wpty6-DAmUSUg_1.jpg,1,0.5738809108734131,40.714104365434004,-73.96143740637741
EfKRbHhV_Wpty6-DAmUSUg_1.jpg,1,0.3601338267326355,40.71407214917421,-73.96145775440682
EfKRbHhV_Wpty6-DAmUSUg_1.jpg,2,0.1965188831090927,40.714095897680274,-73.96144301632805
EfKRbHhV_Wpty6-DAmUSUg_1.jpg,2,0.13837455213069916,40.714108849099595,-73.96142707554878
EfKRbHhV_Wpty6-DAmUSUg_1.jpg,2,0.07724208384752274,40.7141035408094,-73.96143819216134
EfKRbHhV_Wpty6-DAmUSUg_1.jpg,3,0.07057999819517136,40.71412108146272,-73.96141957255797
EfKRbHhV_Wpty6-DAmUSUg_1.jpg,2,0.05845675989985466,40.71404494337293,-73.96147508442267
EfKRbHhV_Wpty6-DAmUSUg_1.jpg,3,0.05540141835808754,40.71407316304287,-73.96145740368964
mgemBdM72mryhERyxfELlg_1.jpg,1,0.6343221068382263,40.734432066441926,-73.95843930290934
mgemBdM72mryhERyxfELlg_1.jpg,3,0.5363615155220032,40.73444751172134,-73.95844211925062
mgemBdM72mryhERyxfELlg_1.jpg,1,0.24773502349853516,40.73450105634946,-73.95845146543216
mgemBdM72mryhERyxfELlg_1.jpg,3,0.06319019943475723,40.73445025943484,-73.95844211739576
QmvWcOse1vu1MIv5jINStQ_1.jpg,3,0.9906014204025269,40.58963319224989,-73.94490903131346
QmvWcOse1vu1MIv5jINStQ_1.jpg,3,0.9640649557113647,40.58962443232886,-73.94487882800661
QmvWcOse1vu1MIv5jINStQ_1.jpg,1,0.9277622103691101,40.589693515582745,-73.94492078855717
QmvWcOse1vu1MIv5jINStQ_1.jpg,1,0.8504564166069031,40.58963540462765,-73.94490900759105
QmvWcOse1vu1MIv5jINStQ_1.jpg,3,0.7870708107948303,40.58969351293747,-73.94492117488063
QmvWcOse1vu1MIv5jINStQ_1.jpg,3,0.5357725620269775,101770002304861.73,100658456303318.1
QmvWcOse1vu1MIv5jINStQ_1.jpg,1,0.3690025508403778,40.589847626372716,-73.9453045125371
QmvWcOse1vu1MIv5jINStQ_1.jpg,1,0.0727936252951622,40.589604748036116,-73.94490328943932
TDjuQJjbp8plnX-hmgdXVw_1.jpg,1,0.9697320461273193,0.0,0.0
TDjuQJjbp8plnX-hmgdXVw_1.jpg,3,0.9623810648918152,0.0,0.0
TDjuQJjbp8plnX-hmgdXVw_1.jpg,3,0.9385551810264587,0.0,0.0
TDjuQJjbp8plnX-hmgdXVw_1.jpg,2,0.557066798210144,0.0,0.0
TDjuQJjbp8plnX-hmgdXVw_1.jpg,2,0.14385689795017242,0.0,0.0
TDjuQJjbp8plnX-hmgdXVw_1.jpg,3,0.11795367300510406,0.0,0.0
TDjuQJjbp8plnX-hmgdXVw_1.jpg,2,0.07347726076841354,0.0,0.0
wRov45ZIFwoimw92b8K2Ig_1.jpg,1,0.9619675278663635,0.0,0.0
wRov45ZIFwoimw92b8K2Ig_1.jpg,3,0.8868314623832703,0.0,0.0
wRov45ZIFwoimw92b8K2Ig_1.jpg,3,0.8294965028762817,0.0,0.0
